AAPL,AMZN,BA,COST,JNJ,NVDA,TMO,TSLA,VLO,date
0.18406323,-0.15690053,-0.13096921,0.18406323,0.1838968,0.18406323,0.18406172,0.18365829,0.18406321,2025-02-19
0.18262145,-0.15404741,-0.123730116,0.18262145,0.18243566,0.18262145,0.1826199,0.18223622,0.18262142,2025-02-20
0.18114007,-0.15078501,-0.116616726,0.18114007,0.18093105,0.18114007,0.18113844,0.18077202,0.18114005,2025-02-21
0.18136898,-0.15180504,-0.117189266,0.18136898,0.18116061,0.18136898,0.1813673,0.18099047,0.18136896,2025-02-24
0.18143554,-0.15220198,-0.11727717,0.18143554,0.18123199,0.18143554,0.18143393,0.18107104,0.18143553,2025-02-25
0.18167222,-0.15376873,-0.11730206,0.18167222,0.18146332,0.18167222,0.18167038,0.18124825,0.18167222,2025-02-26
0.1809904,-0.15190187,-0.11427428,0.1809904,0.18075085,0.1809904,0.18098795,0.18047577,0.18099037,2025-02-27
0.180494,-0.14974599,-0.11278858,0.180494,0.18021978,0.180494,0.18049061,0.17984827,0.18049395,2025-02-28
0.17914495,-0.1463499,-0.106139995,0.17914495,0.17875652,0.17914495,0.1791376,0.17801604,0.17914484,2025-03-03
0.17807981,-0.14260332,-0.10172852,0.17807981,0.17757452,0.17807981,0.17806631,0.17637204,0.17807958,2025-03-04
0.17669483,-0.13668147,-0.097056575,0.17669483,0.17602693,0.17669483,0.17667049,0.17426191,0.17669415,2025-03-05
0.17355846,-0.12582831,-0.08486976,0.17355846,0.17259853,0.17355843,0.17351554,0.17035192,0.1735567,2025-03-06
0.16913812,-0.1091326,-0.06983497,0.16913812,0.16777222,0.16913804,0.16907243,0.16557503,0.16913363,2025-03-07
0.1589588,-0.06680272,-0.039948504,0.15895882,0.1565446,0.15895851,0.15884739,0.15554684,0.15893629,2025-03-10
0.15004393,-0.026673017,-0.016324008,0.15004401,0.1462483,0.15004298,0.14987287,0.14678802,0.14995699,2025-03-11
0.14441293,-0.0053126086,0.006458476,0.14441319,0.13800879,0.14440958,0.14401801,0.13944772,0.14414383,2025-03-12
0.14281015,-0.0016486883,0.022865394,0.14281091,0.13300332,0.14280096,0.14183813,0.13326629,0.14225353,2025-03-13
0.14103648,0.004797882,0.03846994,0.14103769,0.12742592,0.14102131,0.1392711,0.12678197,0.14015767,2025-03-14
0.14611529,0.004166077,0.08428168,0.14610907,0.10618281,0.14609583,0.1305641,0.09227252,0.14421271,2025-03-17
0.14830822,0.019483186,0.102389105,0.14828008,0.086926974,0.1483066,0.119580284,0.08124061,0.14548491,2025-03-18
0.1463521,0.03356854,0.10816756,0.14631368,0.07594662,0.14635706,0.11642456,0.08394029,0.14292961,2025-03-19
0.14357351,0.045216333,0.108432695,0.14352791,0.07089962,0.14357723,0.11653432,0.08899229,0.13924609,2025-03-20
0.14250852,0.047549356,0.10902572,0.14246981,0.068848155,0.14251114,0.11710297,0.09140189,0.13858241,2025-03-21
0.14428917,0.033753384,0.10395567,0.14426018,0.07742399,0.14428619,0.12042373,0.09051998,0.1410878,2025-03-24
0.14147127,0.033871338,0.10096088,0.14145304,0.08216597,0.14146343,0.12422123,0.09564084,0.13875203,2025-03-25
0.13611118,0.0357107,0.088678814,0.13610655,0.09374989,0.1361001,0.1289892,0.11019457,0.13435905,2025-03-26
0.13271427,0.04075958,0.06818106,0.13271374,0.1072321,0.13270698,0.13078657,0.12322012,0.13168561,2025-03-27
0.13238415,0.04490337,0.046591986,0.13238415,0.11820033,0.13238169,0.13191572,0.12932149,0.13191712,2025-03-28
0.1317225,0.05724559,0.031579565,0.13172251,0.122267015,0.13172163,0.13158701,0.13070515,0.13144907,2025-03-31
0.1283503,0.07998561,0.03134659,0.1283503,0.119381815,0.12834965,0.12828718,0.12794647,0.12800208,2025-04-01
0.124551065,0.095637485,0.042478308,0.124551065,0.115067035,0.12455083,0.12452112,0.12439249,0.124250546,2025-04-02
0.120482475,0.10682969,0.06358257,0.120482475,0.107125044,0.12048237,0.12046416,0.1204158,0.120135345,2025-04-03
0.118301414,0.11327991,0.08044736,0.11830141,0.09740234,0.11830131,0.1182869,0.11827146,0.11740789,2025-04-04
0.11884242,0.11688606,0.09472215,0.118842356,0.07942687,0.1188421,0.11882141,0.11882033,0.11479632,2025-04-07
0.12449361,0.123598754,0.10868497,0.12449291,0.04624547,0.12449172,0.12444339,0.12446805,0.09908114,2025-04-08
0.1347937,0.13427815,0.12393647,0.13478895,0.00933694,0.13478687,0.13467786,0.13476272,0.05863834,2025-04-09
0.15424816,0.15378898,0.14403464,0.15414435,-0.030837655,0.15417042,0.15374628,0.15420476,-0.037499983,2025-04-10
0.16727643,0.16723773,0.15803872,0.16634935,-0.061293326,0.16687925,0.16598777,0.16753721,-0.09801315,2025-04-11
0.17220429,0.17339896,0.16367349,0.16920996,-0.0735228,0.17118098,0.1701657,0.17359649,-0.119907,2025-04-14
0.1721827,0.17408165,0.16431539,0.16839458,-0.07627173,0.17106706,0.16876198,0.17417869,-0.11671033,2025-04-15
0.1626123,0.16243094,0.1518883,0.16111942,-0.053748332,0.16212136,0.15888333,0.16286273,-0.068169996,2025-04-16
0.14846711,0.14726415,0.13726434,0.14821857,-0.029458309,0.14836727,0.14618888,0.14811869,0.005569295,2025-04-17
0.13966224,0.1386409,0.13089964,0.1396256,-0.02096466,0.13964513,0.13855082,0.13943776,0.054502588,2025-04-21
0.12867059,0.12756729,0.119762436,0.128668,0.008487767,0.1286685,0.12830906,0.12856111,0.10130525,2025-04-22
0.12060963,0.11843381,0.10674274,0.120609514,0.054682646,0.12060942,0.12049965,0.12054252,0.117270105,2025-04-23
0.11682921,0.111066766,0.09280916,0.11682921,0.09531432,0.11682921,0.11680967,0.11679772,0.11671477,2025-04-24
0.116977796,0.10753404,0.087106116,0.116977796,0.10355862,0.116977796,0.11696618,0.11695033,0.116951324,2025-04-25
0.116956495,0.105634175,0.085540205,0.116956495,0.10712312,0.116956495,0.11694978,0.11693613,0.116947144,2025-04-28
0.11611,0.107596114,0.09306676,0.11611,0.1027247,0.11611,0.11610028,0.11608667,0.11609545,2025-04-29
0.115396075,0.110065,0.09837099,0.115396075,0.09922743,0.115396075,0.1153879,0.11538075,0.11537961,2025-04-30
0.11513638,0.11239515,0.1032732,0.11513638,0.09356237,0.11513638,0.11512875,0.1151265,0.115104966,2025-05-01
0.1151136,0.113909684,0.10659273,0.1151136,0.08888717,0.1151136,0.11510851,0.115109034,0.1150521,2025-05-02
0.116542734,0.11592975,0.111424826,0.116542734,0.07353849,0.116542734,0.11653538,0.116538785,0.116404675,2025-05-05
0.118359625,0.11811196,0.115325324,0.118359625,0.05669458,0.118359625,0.11835331,0.11835756,0.11807837,2025-05-06
0.11938219,0.11925953,0.117373504,0.11938219,0.04741359,0.11938219,0.119378135,0.11938118,0.11904747,2025-05-07
0.12023625,0.1201654,0.11858692,0.12023625,0.040399168,0.12023625,0.12023319,0.120235644,0.11967095,2025-05-08
0.12223096,0.12219247,0.12097484,0.12223096,0.024834635,0.12223096,0.12222765,0.122230515,0.12084704,2025-05-09
0.12347065,0.12344283,0.122403406,0.12347065,0.015783954,0.12347065,0.12346685,0.12347024,0.12102083,2025-05-12
0.123304464,0.123274095,0.12220974,0.123304464,0.017030427,0.123304464,0.123300225,0.123303995,0.12096812,2025-05-13
0.12307135,0.1230385,0.12198482,0.12307135,0.018384859,0.12307135,0.12306726,0.12307087,0.1212397,2025-05-14
0.1262072,0.1261919,0.12550943,0.1262072,-0.004491282,0.1262072,0.12620303,0.12620689,0.12175844,2025-05-15
0.12428471,0.1242581,0.12342016,0.12428471,0.008317333,0.12428471,0.12428098,0.124284305,0.122585,2025-05-16
0.12133028,0.1212752,0.12003682,0.12133028,0.031208228,0.12133028,0.12132769,0.12132982,0.1208314,2025-05-19
0.11800207,0.117894396,0.115923494,0.11800207,0.058302086,0.11800207,0.11800078,0.11800167,0.117871426,2025-05-20
0.1156234,0.11544553,0.112367555,0.1156234,0.07849486,0.1156234,0.115622774,0.11562307,0.115576014,2025-05-21
0.11412851,0.11388108,0.10905487,0.11412851,0.09231645,0.11412851,0.11412823,0.11412829,0.1141055,2025-05-22
0.113751374,0.113445476,0.107232615,0.113751374,0.09683264,0.113751374,0.11375116,0.113751166,0.11373286,2025-05-23
0.11353578,0.1131559,0.10455977,0.11353578,0.10108801,0.11353578,0.113535605,0.113535576,0.1135178,2025-05-27
0.113597654,0.11310202,0.10163437,0.113597654,0.10369742,0.113597654,0.11359749,0.113597415,0.1135783,2025-05-28
0.11376632,0.11319498,0.099210784,0.11376632,0.10502246,0.11376632,0.11376614,0.11376604,0.11374066,2025-05-29
