date,open,high,low,close,volume,daily_return,ann_return_1w,ann_return_2w,ann_return_1m,rolling_vol_7d,ann_volatility,ema_1w,ema_1m,macd_1w_1m,news_count,mean_sentiment,sentiment_variance,normalized_news_frequency,product
2022-06-22,504.7586,521.6852,504.7586,515.4606,744725,0.0109998131380243,2.176083772017774,-0.8534133483509099,-0.5487958306803009,0.017883344162648043,0.3076538291177241,510.4425067031777,526.9198116924485,-16.477304989270863,11.0,0.1321473636363636,0.0503092427918545,0.0718954248366013,0.0095007908496731
2022-06-23,519.2132,537.1524,517.1284,536.6858,819679,0.040351950962599,10.805127812524374,-0.40173955723513,-0.2686829130204883,0.024126425168467865,0.333315026849621,519.1902711354518,527.8076288113168,-8.617357675865037,12.0,0.0787902499999999,0.0156992385925681,0.0895522388059701,0.007055843283582
2022-06-24,537.202,541.2525,533.4097,540.8653,774732,0.007757443632049,45.30541877214452,0.2798814521186188,-0.0777231816862397,0.018271249751194808,0.3142947919549707,526.415280756968,528.9946898284699,-2.579409071501914,4.0,0.1721582499999999,0.0163042066389166,0.0341880341880341,0.0058857521367521
2022-06-27,541.8879,543.1487,535.832,539.7038,446093,-0.0021497939323523,60.97909950707385,1.2345004122822014,0.2374204131526847,0.016539796343691116,0.3206004303076714,530.844787171312,529.968245298609,0.876541872703001,9.0,0.1726978888888889,0.0438831081903611,0.0407239819004524,0.0070329457013574
2022-06-28,538.6713,541.1758,530.4314,531.8908,413622,-0.0145822654341005,7.4638849118939135,2.199222065291838,-0.0858134139585721,0.020417843334173964,0.3044778931879282,531.193458114208,530.1430229987354,1.0504351154726237,8.0,0.1386919999999999,0.0534269440548571,0.050632911392405,0.0070223797468354
2022-06-29,532.139,534.4223,524.2564,532.0397,491058,0.0002799055031737,3.930916793129344,2.9573987425868715,-0.5425543185300374,0.02064802730456648,0.2894989846456297,531.4755387428054,530.3154481806686,1.1600905621368156,8.0,0.05912,0.028890109374,0.0555555555555555,0.0032844444444444
2022-06-30,527.2049,542.2701,525.6662,539.3464,873680,0.0136399254805749,0.2830484507584687,2.8918570054493378,-0.404157263787801,0.01070837165819846,0.2718884672841688,534.0991591618703,531.1364438006078,2.96271536126244,9.0,0.0248167777777777,0.0157294157349444,0.0633802816901408,0.0015728943661971
2022-07-01,538.572,545.0647,530.0939,544.3003,469771,0.0091430805085052,0.3758544373976644,6.981824095606983,-0.1526644134294881,0.010942691360055589,0.2712677579746405,537.4995394412468,532.3331580005525,5.166381440694295,7.0,0.0931965714285714,0.0273088506312857,0.0538461538461538,0.0050182769230769
2022-07-05,535.9512,541.2227,529.4833,541.1234,355564,-0.005853767651822,0.1415587712881265,7.411467450976644,-0.4123825516925754,0.011349568254685966,0.1549620400082623,538.7074929608312,533.1322709095932,5.575222051238029,15.0,0.0347483333333333,0.0315292773630952,0.06,0.0020848999999999
2022-07-06,541.0539,555.1313,539.6641,552.014,669448,0.0199260593195014,5.4987785201184325,6.41652974524949,-0.0365959506600435,0.010310572345549676,0.1899233662584625,543.1429953072209,534.8487917359938,8.294203571227058,5.0,0.1252154,0.0149223963798,0.04,0.005008616
