date,open,high,low,close,volume
2022-07-13,145.2797,146.41,142.18,143.76,6780594
2022-07-14,141.62,147.5,140.61,147.1665,7465764
2022-07-15,149.0,149.87,144.65,147.68,5111580
2022-07-18,153.7,155.94,147.2,147.976,10794868
2022-07-19,149.86,156.7,148.97,156.7,10963192
2022-07-20,156.4,159.4,154.26,157.04,6649635
2022-07-21,159.8,161.655,156.19,161.41,6071551
2022-07-22,161.7,163.3399,157.77,158.1,6013432
2022-07-25,157.5,157.5,152.84,156.6,4338283
2022-07-26,155.9,158.18,154.5,156.4,4525825
2022-07-27,161.25,162.74,152.8,155.75,12373398
2022-07-28,153.94,160.1,153.03,159.5,6648041
2022-07-29,158.28,159.84,155.54,159.3,4263352
2022-08-01,165.7,171.76,164.25,169.17,14299206
2022-08-02,167.13,167.95,163.12,163.5,8060901
2022-08-03,165.0,167.52,162.33,166.3032,5069838
2022-08-04,167.2,168.12,164.41,166.4022,3467832
2022-08-05,164.75,167.07,163.93,165.01,3584466
2022-08-08,165.98,171.09,164.7115,166.02,8923505
2022-08-09,166.98,167.2273,163.45,165.15,4674855
2022-08-10,168.0,171.14,167.25,168.9,5391865
2022-08-11,170.6,171.7599,167.05,168.1,3777836
2022-08-12,168.44,170.11,167.57,169.9003,3223086
2022-08-15,169.0,172.55,168.32,170.3,3507584
2022-08-16,171.2744,173.85,169.15,172.07,3912530
2022-08-17,170.3,170.5,166.09,167.3,4742942
2022-08-18,167.52,169.1799,165.77,168.65,3104800
2022-08-19,166.5,166.84,162.58,162.96,4105550
2022-08-22,158.65,160.2682,157.91,158.98,3803125
2022-08-23,158.57,161.6899,158.3,160.07,2543924
2022-08-24,160.32,164.14,160.0,163.6,3107652
2022-08-25,164.65,169.65,163.7,168.5,3797101
2022-08-26,169.2003,171.37,164.24,164.86,3558615
2022-08-29,162.2,166.9021,161.92,166.0,3490650
2022-08-30,167.0,169.92,160.7201,162.33,4661516
2022-08-31,163.1745,163.7,160.14,160.33,2701319
2022-09-01,158.5,158.99,150.82,153.79,5580359
2022-09-02,155.0,156.99,151.48,152.17,3770721
2022-09-06,152.95,154.48,150.46,152.39,3889649
2022-09-07,151.7,156.345,150.87,156.0,3591717
2022-09-08,155.0101,158.3,153.88,157.7567,3719677
2022-09-09,159.04,159.75,156.95,157.48,4581688
2022-09-12,158.41,160.97,157.45,158.8,4074381
2022-09-13,154.75,155.19,147.13,147.5,6425939
2022-09-14,147.25,149.7,144.3,149.37,6770267
2022-09-15,148.81,153.45,147.28,149.78,7575089
2022-09-16,144.71,145.63,141.35,144.69,7986687
2022-09-19,142.93,146.99,142.0,144.85,4043905
2022-09-20,147.57,147.67,143.9,145.95,4643142
2022-09-21,146.75,149.87,142.7548,143.18,4801549
2022-09-22,143.7,144.98,138.03,139.4177,4774880
2022-09-23,135.0,136.45,129.5,131.41,6700431
2022-09-26,130.78,132.45,126.88,127.1508,5293119
2022-09-27,129.47,130.45,125.6,127.7999,5133543
2022-09-28,128.19,133.89,127.4,133.58,7974218
2022-09-29,131.0,131.64,123.8,125.5,6584527
2022-09-30,125.3,125.75,120.99,121.4895,6423257
2022-10-03,122.35,127.15,121.02,126.1084,5927869
2022-10-04,129.15,133.6783,128.6801,133.4,5454026
2022-10-05,131.44,133.55,128.26,132.25,4762094
2022-10-06,131.38,133.3099,129.7407,132.0,3268113
2022-10-07,130.49,131.0,128.02,129.65,4038057
2022-10-10,130.8,135.74,130.2007,132.26,5137321
2022-10-11,131.89,135.36,129.5101,130.2,6760014
2022-10-12,129.76,131.34,127.86,130.44,4967080
2022-10-13,127.05,134.7,124.17,132.1443,6166485
2022-10-14,134.97,136.41,131.37,133.1,4841770
2022-10-17,136.0,137.28,133.2601,136.4,7358211
2022-10-18,138.98,139.42,135.22,138.4,4783979
2022-10-19,136.83,141.2,136.61,138.39,5152519
2022-10-20,138.19,141.88,137.68,139.25,3358748
2022-10-21,137.68,141.33,136.62,141.32,4221750
2022-10-24,142.5,142.9,139.2815,141.77,3765705
2022-10-25,141.68,147.0,141.68,146.49,4837498
2022-10-26,145.2501,150.14,132.205,133.8801,23783368
2022-10-27,137.08,143.1024,136.6,138.93,10316176
2022-10-28,139.55,144.73,139.55,143.98,6359505
